Month,Year,Region,TypeOrganic,TypeConventional,PriceRange,AvgRainfall(Current),AvgRainfall(-6mo),AvgRainfall(-3mo),AvgRainfall(-1mo)
6,2017,Atlanta,1,0,moderate,0.018695652,1.6,1.1664,0.5428
3,2018,Columbus,1,0,moderate,5.1216,0.118,0.4876,0.356153846
1,2017,Albany,0,1,cheap,10.29916667,0.002916667,0.08458333300000001,1.6
4,2016,NewYork,0,1,cheap,0.599166667,0.903913043,5.358,3.2804
3,2016,Detroit,1,0,moderate,3.2804,0.016666667,1.218333333,0.7652
2,2017,TotalUS,1,0,moderate,8.018947368,0.004583333,1.3620833330000002,10.29916667
2,2016,Detroit,1,0,moderate,0.7652,0.8845833329999999,0.38875,5.358
2,2016,Detroit,1,0,moderate,0.7652,0.8845833329999999,0.38875,5.358
9,2017,Pittsburgh,0,1,moderate,0.1768,1.1664,0.018695652,0.118
5,2016,Pittsburgh,1,0,moderate,0.265238095,0.38875,0.7652,0.599166667
12,2016,GreatLakes,1,0,moderate,4.515833333,0.002916667,0.08458333300000001,1.6
9,2017,Pittsburgh,0,1,moderate,0.1768,1.1664,0.018695652,0.118
7,2016,Albany,0,1,cheap,0.004583333,5.358,0.599166667,0.002916667
5,2017,Midsouth,0,1,moderate,0.5428,1.3620833330000002,8.018947368,0.8236
2,2017,WestTexNewMexico,1,0,moderate,8.018947368,0.004583333,1.3620833330000002,10.29916667
9,2015,Tampa,1,0,moderate,0.903913043,0.6859999999999999,0.13608695699999998,0.016666667
7,2016,Sacramento,0,1,moderate,0.004583333,5.358,0.599166667,0.002916667
10,2016,Columbus,0,1,moderate,1.3620833330000002,0.599166667,0.004583333,0.08458333300000001
6,2017,RichmondNorfolk,0,1,moderate,0.018695652,1.6,1.1664,0.5428
11,2016,Denver,0,1,moderate,1.6,0.265238095,0.00375,1.3620833330000002
1,2018,SouthCarolina,1,0,moderate,3.154230769,0.018695652,0.1768,0.4876
9,2015,BuffaloRochester,0,1,cheap,0.903913043,0.6859999999999999,0.13608695699999998,0.016666667
7,2015,SouthCentral,1,0,expensive,0.8845833329999999,0.783461538,0.65375,0.13608695699999998
8,2017,West,0,1,moderate,0.118,8.018947368,0.5428,0.0544
7,2017,TotalUS,0,1,moderate,0.0544,10.29916667,0.8236,0.018695652
4,2015,Tampa,1,0,moderate,0.65375,0.128076923,0.783461538,0.6859999999999999
11,2015,LosAngeles,1,0,moderate,1.218333333,0.991666667,0.016666667,0.38875
3,2017,SouthCarolina,0,1,moderate,1.1664,0.00375,1.6,8.018947368
11,2016,Roanoke,0,1,moderate,1.6,0.265238095,0.00375,1.3620833330000002
2,2018,Northeast,0,1,cheap,0.356153846,0.0544,0.044166667,3.154230769
4,2016,Roanoke,1,0,moderate,0.599166667,0.903913043,5.358,3.2804
7,2016,RaleighGreensboro,0,1,moderate,0.004583333,5.358,0.599166667,0.002916667
8,2016,RaleighGreensboro,0,1,moderate,0.00375,0.7652,0.265238095,0.004583333
12,2017,Southeast,0,1,moderate,0.05,0.018695652,0.1768,0.4876
2,2016,BuffaloRochester,0,1,cheap,0.7652,0.8845833329999999,0.38875,5.358
3,2017,RichmondNorfolk,0,1,moderate,1.1664,0.00375,1.6,8.018947368
9,2015,Nashville,1,0,moderate,0.903913043,0.6859999999999999,0.13608695699999998,0.016666667
9,2015,MiamiFtLauderdale,0,1,moderate,0.903913043,0.6859999999999999,0.13608695699999998,0.016666667
5,2017,LosAngeles,1,0,moderate,0.5428,1.3620833330000002,8.018947368,0.8236
1,2016,SanDiego,1,0,moderate,5.358,0.13608695699999998,0.903913043,1.218333333
1,2017,LasVegas,1,0,moderate,10.29916667,0.002916667,0.08458333300000001,1.6
6,2015,SanFrancisco,0,1,cheap,0.13608695699999998,1.1216,0.6859999999999999,0.991666667
4,2015,Northeast,0,1,cheap,0.65375,0.128076923,0.783461538,0.6859999999999999
10,2015,RichmondNorfolk,1,0,moderate,0.38875,0.65375,0.8845833329999999,0.903913043
1,2017,Indianapolis,1,0,moderate,10.29916667,0.002916667,0.08458333300000001,1.6
1,2017,Louisville,1,0,moderate,10.29916667,0.002916667,0.08458333300000001,1.6
6,2015,Roanoke,1,0,moderate,0.13608695699999998,1.1216,0.6859999999999999,0.991666667
3,2018,GreatLakes,1,0,moderate,5.1216,0.118,0.4876,0.356153846
6,2015,Seattle,0,1,moderate,0.13608695699999998,1.1216,0.6859999999999999,0.991666667
4,2016,Seattle,1,0,moderate,0.599166667,0.903913043,5.358,3.2804
5,2016,SanFrancisco,0,1,cheap,0.265238095,0.38875,0.7652,0.599166667
1,2018,GrandRapids,1,0,moderate,3.154230769,0.018695652,0.1768,0.4876
1,2016,BuffaloRochester,0,1,cheap,5.358,0.13608695699999998,0.903913043,1.218333333
6,2016,SouthCarolina,1,0,moderate,0.002916667,1.218333333,3.2804,0.265238095
6,2016,SouthCarolina,1,0,moderate,0.002916667,1.218333333,3.2804,0.265238095
3,2018,Houston,1,0,expensive,5.1216,0.118,0.4876,0.356153846
10,2017,West,0,1,moderate,0.044166667,0.8236,0.0544,0.1768
11,2016,Nashville,0,1,moderate,1.6,0.265238095,0.00375,1.3620833330000002
6,2016,Southeast,1,0,moderate,0.002916667,1.218333333,3.2804,0.265238095
3,2016,Spokane,1,0,moderate,3.2804,0.016666667,1.218333333,0.7652
6,2016,Syracuse,0,1,cheap,0.002916667,1.218333333,3.2804,0.265238095
8,2016,Boston,0,1,moderate,0.00375,0.7652,0.265238095,0.004583333
7,2016,Spokane,1,0,moderate,0.004583333,5.358,0.599166667,0.002916667
1,2018,GreatLakes,0,1,moderate,3.154230769,0.018695652,0.1768,0.4876
9,2016,RaleighGreensboro,0,1,moderate,0.08458333300000001,3.2804,0.002916667,0.00375
12,2015,Houston,1,0,expensive,2.0152,0.13608695699999998,0.903913043,1.218333333
2,2018,Orlando,0,1,moderate,0.356153846,0.0544,0.044166667,3.154230769
3,2018,Tampa,1,0,moderate,5.1216,0.118,0.4876,0.356153846
1,2016,CincinnatiDayton,1,0,moderate,5.358,0.13608695699999998,0.903913043,1.218333333
6,2016,Southeast,1,0,moderate,0.002916667,1.218333333,3.2804,0.265238095
10,2017,Spokane,0,1,moderate,0.044166667,0.8236,0.0544,0.1768
7,2017,RaleighGreensboro,0,1,moderate,0.0544,10.29916667,0.8236,0.018695652
7,2017,RaleighGreensboro,0,1,moderate,0.0544,10.29916667,0.8236,0.018695652
12,2017,Portland,0,1,moderate,0.05,0.018695652,0.1768,0.4876
12,2015,Indianapolis,1,0,moderate,2.0152,0.13608695699999998,0.903913043,1.218333333
3,2018,Philadelphia,0,1,cheap,5.1216,0.118,0.4876,0.356153846
12,2017,GrandRapids,1,0,moderate,0.05,0.018695652,0.1768,0.4876
2,2016,SouthCentral,1,0,expensive,0.7652,0.8845833329999999,0.38875,5.358
5,2016,Syracuse,0,1,cheap,0.265238095,0.38875,0.7652,0.599166667
3,2015,Houston,1,0,expensive,0.6859999999999999,0.13608695699999998,1.1216,1.4056
11,2016,Columbus,1,0,moderate,1.6,0.265238095,0.00375,1.3620833330000002
7,2016,Syracuse,0,1,cheap,0.004583333,5.358,0.599166667,0.002916667
12,2016,RaleighGreensboro,0,1,moderate,4.515833333,0.002916667,0.08458333300000001,1.6
8,2016,Boston,1,0,moderate,0.00375,0.7652,0.265238095,0.004583333
2,2015,GrandRapids,0,1,moderate,1.4056,0.047826087,0.34600000000000003,0.783461538
5,2016,GrandRapids,0,1,moderate,0.265238095,0.38875,0.7652,0.599166667
10,2015,Albany,0,1,cheap,0.38875,0.65375,0.8845833329999999,0.903913043
6,2016,Southeast,1,0,moderate,0.002916667,1.218333333,3.2804,0.265238095
5,2015,GrandRapids,0,1,moderate,0.991666667,0.34600000000000003,1.4056,0.65375
10,2016,SouthCarolina,0,1,moderate,1.3620833330000002,0.599166667,0.004583333,0.08458333300000001
3,2016,Louisville,1,0,moderate,3.2804,0.016666667,1.218333333,0.7652
3,2015,Syracuse,0,1,cheap,0.6859999999999999,0.13608695699999998,1.1216,1.4056
4,2016,MiamiFtLauderdale,1,0,moderate,0.599166667,0.903913043,5.358,3.2804
1,2018,Sacramento,0,1,moderate,3.154230769,0.018695652,0.1768,0.4876
5,2017,Pittsburgh,0,1,moderate,0.5428,1.3620833330000002,8.018947368,0.8236
1,2017,RichmondNorfolk,1,0,moderate,10.29916667,0.002916667,0.08458333300000001,1.6
8,2016,Louisville,1,0,moderate,0.00375,0.7652,0.265238095,0.004583333
8,2015,StLouis,0,1,moderate,0.016666667,1.4056,0.991666667,0.8845833329999999
5,2015,SanFrancisco,0,1,cheap,0.991666667,0.34600000000000003,1.4056,0.65375
5,2016,SanFrancisco,1,0,cheap,0.265238095,0.38875,0.7652,0.599166667
11,2015,HartfordSpringfield,0,1,cheap,1.218333333,0.991666667,0.016666667,0.38875
1,2016,SanDiego,1,0,moderate,5.358,0.13608695699999998,0.903913043,1.218333333
2,2018,SanFrancisco,0,1,cheap,0.356153846,0.0544,0.044166667,3.154230769
7,2017,TotalUS,0,1,moderate,0.0544,10.29916667,0.8236,0.018695652
2,2016,SanDiego,1,0,moderate,0.7652,0.8845833329999999,0.38875,5.358
2,2018,Tampa,1,0,moderate,0.356153846,0.0544,0.044166667,3.154230769
1,2016,Syracuse,0,1,cheap,5.358,0.13608695699999998,0.903913043,1.218333333
8,2017,Portland,0,1,moderate,0.118,8.018947368,0.5428,0.0544
1,2018,Philadelphia,0,1,cheap,3.154230769,0.018695652,0.1768,0.4876
12,2015,Syracuse,0,1,cheap,2.0152,0.13608695699999998,0.903913043,1.218333333
10,2015,Syracuse,0,1,cheap,0.38875,0.65375,0.8845833329999999,0.903913043
3,2016,WestTexNewMexico,1,0,moderate,3.2804,0.016666667,1.218333333,0.7652
3,2018,Orlando,0,1,moderate,5.1216,0.118,0.4876,0.356153846
2,2015,StLouis,0,1,moderate,1.4056,0.047826087,0.34600000000000003,0.783461538
12,2016,Northeast,0,1,cheap,4.515833333,0.002916667,0.08458333300000001,1.6
7,2015,Sacramento,0,1,moderate,0.8845833329999999,0.783461538,0.65375,0.13608695699999998
3,2016,NewYork,0,1,cheap,3.2804,0.016666667,1.218333333,0.7652
5,2015,StLouis,0,1,moderate,0.991666667,0.34600000000000003,1.4056,0.65375
9,2016,Southeast,0,1,moderate,0.08458333300000001,3.2804,0.002916667,0.00375
12,2016,NewYork,0,1,cheap,4.515833333,0.002916667,0.08458333300000001,1.6
3,2017,RaleighGreensboro,0,1,moderate,1.1664,0.00375,1.6,8.018947368
8,2017,West,0,1,moderate,0.118,8.018947368,0.5428,0.0544
7,2016,Orlando,1,0,moderate,0.004583333,5.358,0.599166667,0.002916667
1,2016,Southeast,1,0,moderate,5.358,0.13608695699999998,0.903913043,1.218333333
7,2015,StLouis,0,1,moderate,0.8845833329999999,0.783461538,0.65375,0.13608695699999998
9,2016,Sacramento,0,1,moderate,0.08458333300000001,3.2804,0.002916667,0.00375
9,2017,Pittsburgh,0,1,moderate,0.1768,1.1664,0.018695652,0.118
3,2016,Nashville,1,0,moderate,3.2804,0.016666667,1.218333333,0.7652
3,2016,Nashville,1,0,moderate,3.2804,0.016666667,1.218333333,0.7652
3,2017,Atlanta,0,1,moderate,1.1664,0.00375,1.6,8.018947368
10,2016,SanDiego,0,1,moderate,1.3620833330000002,0.599166667,0.004583333,0.08458333300000001
1,2015,Northeast,0,1,cheap,0.783461538,0.000833333,0.128076923,1.1216
6,2015,Albany,0,1,cheap,0.13608695699999998,1.1216,0.6859999999999999,0.991666667
3,2018,Philadelphia,0,1,cheap,5.1216,0.118,0.4876,0.356153846
7,2016,SouthCarolina,1,0,moderate,0.004583333,5.358,0.599166667,0.002916667
7,2017,Plains,0,1,moderate,0.0544,10.29916667,0.8236,0.018695652
1,2017,Seattle,1,0,moderate,10.29916667,0.002916667,0.08458333300000001,1.6
8,2016,RichmondNorfolk,1,0,moderate,0.00375,0.7652,0.265238095,0.004583333
11,2017,Syracuse,0,1,cheap,0.4876,0.5428,0.118,0.044166667
3,2016,Albany,0,1,cheap,3.2804,0.016666667,1.218333333,0.7652
12,2016,Chicago,1,0,cheap,4.515833333,0.002916667,0.08458333300000001,1.6
10,2017,GrandRapids,1,0,moderate,0.044166667,0.8236,0.0544,0.1768
9,2016,CincinnatiDayton,1,0,moderate,0.08458333300000001,3.2804,0.002916667,0.00375
10,2017,GrandRapids,1,0,moderate,0.044166667,0.8236,0.0544,0.1768
12,2017,Spokane,0,1,moderate,0.05,0.018695652,0.1768,0.4876
3,2017,Sacramento,0,1,moderate,1.1664,0.00375,1.6,8.018947368
11,2017,Spokane,0,1,moderate,0.4876,0.5428,0.118,0.044166667
6,2015,NewYork,0,1,cheap,0.13608695699999998,1.1216,0.6859999999999999,0.991666667
6,2015,NewYork,0,1,cheap,0.13608695699999998,1.1216,0.6859999999999999,0.991666667
7,2016,GreatLakes,0,1,moderate,0.004583333,5.358,0.599166667,0.002916667
5,2015,NewYork,0,1,cheap,0.991666667,0.34600000000000003,1.4056,0.65375
1,2018,Albany,1,0,cheap,3.154230769,0.018695652,0.1768,0.4876
8,2015,Detroit,1,0,moderate,0.016666667,1.4056,0.991666667,0.8845833329999999
3,2017,Detroit,1,0,moderate,1.1664,0.00375,1.6,8.018947368
8,2016,Columbus,1,0,moderate,0.00375,0.7652,0.265238095,0.004583333
7,2016,Midsouth,0,1,moderate,0.004583333,5.358,0.599166667,0.002916667
10,2017,SouthCarolina,0,1,moderate,0.044166667,0.8236,0.0544,0.1768
5,2017,Detroit,0,1,moderate,0.5428,1.3620833330000002,8.018947368,0.8236
11,2016,DallasFtWorth,1,0,expensive,1.6,0.265238095,0.00375,1.3620833330000002
8,2017,Detroit,0,1,moderate,0.118,8.018947368,0.5428,0.0544
3,2017,Denver,0,1,moderate,1.1664,0.00375,1.6,8.018947368
3,2017,Denver,0,1,moderate,1.1664,0.00375,1.6,8.018947368
3,2017,Denver,0,1,moderate,1.1664,0.00375,1.6,8.018947368
11,2017,NewOrleansMobile,0,1,moderate,0.4876,0.5428,0.118,0.044166667
7,2017,NewOrleansMobile,0,1,moderate,0.0544,10.29916667,0.8236,0.018695652
3,2016,California,1,0,moderate,3.2804,0.016666667,1.218333333,0.7652
1,2016,Boston,1,0,moderate,5.358,0.13608695699999998,0.903913043,1.218333333
5,2016,GrandRapids,0,1,moderate,0.265238095,0.38875,0.7652,0.599166667
7,2016,Boston,0,1,moderate,0.004583333,5.358,0.599166667,0.002916667
2,2015,Nashville,1,0,moderate,1.4056,0.047826087,0.34600000000000003,0.783461538
3,2018,Nashville,1,0,moderate,5.1216,0.118,0.4876,0.356153846
4,2017,LasVegas,1,0,moderate,0.8236,0.08458333300000001,10.29916667,1.1664
4,2015,Portland,1,0,moderate,0.65375,0.128076923,0.783461538,0.6859999999999999
10,2017,SouthCentral,0,1,expensive,0.044166667,0.8236,0.0544,0.1768
3,2015,Portland,1,0,moderate,0.6859999999999999,0.13608695699999998,1.1216,1.4056
5,2015,RaleighGreensboro,1,0,moderate,0.991666667,0.34600000000000003,1.4056,0.65375
3,2018,RichmondNorfolk,1,0,moderate,5.1216,0.118,0.4876,0.356153846
1,2018,GrandRapids,1,0,moderate,3.154230769,0.018695652,0.1768,0.4876
11,2016,California,0,1,moderate,1.6,0.265238095,0.00375,1.3620833330000002
1,2015,Pittsburgh,0,1,moderate,0.783461538,0.000833333,0.128076923,1.1216
3,2018,GrandRapids,1,0,moderate,5.1216,0.118,0.4876,0.356153846
3,2018,Charlotte,0,1,cheap,5.1216,0.118,0.4876,0.356153846
1,2018,Detroit,1,0,moderate,3.154230769,0.018695652,0.1768,0.4876
1,2018,SanFrancisco,1,0,cheap,3.154230769,0.018695652,0.1768,0.4876
11,2017,Southeast,0,1,moderate,0.4876,0.5428,0.118,0.044166667
2,2017,StLouis,1,0,moderate,8.018947368,0.004583333,1.3620833330000002,10.29916667
12,2015,Spokane,1,0,moderate,2.0152,0.13608695699999998,0.903913043,1.218333333
5,2017,Louisville,1,0,moderate,0.5428,1.3620833330000002,8.018947368,0.8236
5,2015,Pittsburgh,0,1,moderate,0.991666667,0.34600000000000003,1.4056,0.65375
7,2017,Southeast,0,1,moderate,0.0544,10.29916667,0.8236,0.018695652
10,2017,Syracuse,1,0,cheap,0.044166667,0.8236,0.0544,0.1768
6,2016,Boston,0,1,moderate,0.002916667,1.218333333,3.2804,0.265238095
7,2017,GrandRapids,1,0,moderate,0.0544,10.29916667,0.8236,0.018695652
10,2016,Boston,1,0,moderate,1.3620833330000002,0.599166667,0.004583333,0.08458333300000001
3,2018,SouthCentral,1,0,expensive,5.1216,0.118,0.4876,0.356153846
2,2018,Detroit,1,0,moderate,0.356153846,0.0544,0.044166667,3.154230769
3,2018,Charlotte,0,1,cheap,5.1216,0.118,0.4876,0.356153846
8,2016,HarrisburgScranton,0,1,moderate,0.00375,0.7652,0.265238095,0.004583333
5,2015,Philadelphia,0,1,cheap,0.991666667,0.34600000000000003,1.4056,0.65375
7,2017,Charlotte,0,1,cheap,0.0544,10.29916667,0.8236,0.018695652
6,2017,NewOrleansMobile,0,1,moderate,0.018695652,1.6,1.1664,0.5428
2,2018,BuffaloRochester,0,1,cheap,0.356153846,0.0544,0.044166667,3.154230769
1,2016,HarrisburgScranton,1,0,moderate,5.358,0.13608695699999998,0.903913043,1.218333333
3,2018,DallasFtWorth,1,0,expensive,5.1216,0.118,0.4876,0.356153846
7,2015,HartfordSpringfield,0,1,cheap,0.8845833329999999,0.783461538,0.65375,0.13608695699999998
5,2017,California,0,1,moderate,0.5428,1.3620833330000002,8.018947368,0.8236
12,2015,CincinnatiDayton,1,0,moderate,2.0152,0.13608695699999998,0.903913043,1.218333333
6,2016,Houston,1,0,expensive,0.002916667,1.218333333,3.2804,0.265238095
11,2015,BaltimoreWashington,1,0,cheap,1.218333333,0.991666667,0.016666667,0.38875
6,2015,Philadelphia,0,1,cheap,0.13608695699999998,1.1216,0.6859999999999999,0.991666667
12,2017,Northeast,0,1,cheap,0.05,0.018695652,0.1768,0.4876
7,2017,BuffaloRochester,0,1,cheap,0.0544,10.29916667,0.8236,0.018695652
8,2017,BuffaloRochester,0,1,cheap,0.118,8.018947368,0.5428,0.0544
8,2017,BuffaloRochester,0,1,cheap,0.118,8.018947368,0.5428,0.0544
1,2017,Boston,0,1,moderate,10.29916667,0.002916667,0.08458333300000001,1.6
3,2018,StLouis,0,1,moderate,5.1216,0.118,0.4876,0.356153846
12,2016,GrandRapids,1,0,moderate,4.515833333,0.002916667,0.08458333300000001,1.6
1,2018,BuffaloRochester,0,1,cheap,3.154230769,0.018695652,0.1768,0.4876
4,2017,Spokane,1,0,moderate,0.8236,0.08458333300000001,10.29916667,1.1664
2,2015,HartfordSpringfield,0,1,cheap,1.4056,0.047826087,0.34600000000000003,0.783461538
4,2017,NewOrleansMobile,0,1,moderate,0.8236,0.08458333300000001,10.29916667,1.1664
6,2016,Denver,1,0,moderate,0.002916667,1.218333333,3.2804,0.265238095
3,2017,NewOrleansMobile,0,1,moderate,1.1664,0.00375,1.6,8.018947368
6,2017,StLouis,0,1,moderate,0.018695652,1.6,1.1664,0.5428
3,2017,NewOrleansMobile,0,1,moderate,1.1664,0.00375,1.6,8.018947368
1,2015,CincinnatiDayton,1,0,moderate,0.783461538,0.000833333,0.128076923,1.1216
3,2018,GrandRapids,1,0,moderate,5.1216,0.118,0.4876,0.356153846
5,2016,Indianapolis,1,0,moderate,0.265238095,0.38875,0.7652,0.599166667
4,2016,MiamiFtLauderdale,1,0,moderate,0.599166667,0.903913043,5.358,3.2804
1,2016,Houston,1,0,expensive,5.358,0.13608695699999998,0.903913043,1.218333333
3,2016,MiamiFtLauderdale,1,0,moderate,3.2804,0.016666667,1.218333333,0.7652
1,2016,Roanoke,1,0,moderate,5.358,0.13608695699999998,0.903913043,1.218333333
3,2016,MiamiFtLauderdale,1,0,moderate,3.2804,0.016666667,1.218333333,0.7652
8,2015,SouthCentral,1,0,expensive,0.016666667,1.4056,0.991666667,0.8845833329999999
1,2018,HarrisburgScranton,0,1,moderate,3.154230769,0.018695652,0.1768,0.4876
11,2015,Spokane,1,0,moderate,1.218333333,0.991666667,0.016666667,0.38875
6,2017,DallasFtWorth,1,0,expensive,0.018695652,1.6,1.1664,0.5428
1,2018,Jacksonville,0,1,moderate,3.154230769,0.018695652,0.1768,0.4876
5,2016,Tampa,1,0,moderate,0.265238095,0.38875,0.7652,0.599166667
2,2017,NewOrleansMobile,1,0,moderate,8.018947368,0.004583333,1.3620833330000002,10.29916667
5,2016,Detroit,1,0,moderate,0.265238095,0.38875,0.7652,0.599166667
1,2015,West,1,0,moderate,0.783461538,0.000833333,0.128076923,1.1216
3,2017,LosAngeles,1,0,moderate,1.1664,0.00375,1.6,8.018947368
2,2017,NewOrleansMobile,1,0,moderate,8.018947368,0.004583333,1.3620833330000002,10.29916667
3,2018,Tampa,0,1,moderate,5.1216,0.118,0.4876,0.356153846
2,2018,Tampa,0,1,moderate,0.356153846,0.0544,0.044166667,3.154230769
3,2016,LasVegas,1,0,moderate,3.2804,0.016666667,1.218333333,0.7652
12,2015,DallasFtWorth,1,0,expensive,2.0152,0.13608695699999998,0.903913043,1.218333333
5,2016,SanFrancisco,1,0,cheap,0.265238095,0.38875,0.7652,0.599166667
6,2015,DallasFtWorth,1,0,expensive,0.13608695699999998,1.1216,0.6859999999999999,0.991666667
6,2015,RichmondNorfolk,1,0,moderate,0.13608695699999998,1.1216,0.6859999999999999,0.991666667
6,2015,Roanoke,1,0,moderate,0.13608695699999998,1.1216,0.6859999999999999,0.991666667
3,2018,GreatLakes,1,0,moderate,5.1216,0.118,0.4876,0.356153846
3,2016,Tampa,1,0,moderate,3.2804,0.016666667,1.218333333,0.7652
1,2018,RichmondNorfolk,1,0,moderate,3.154230769,0.018695652,0.1768,0.4876
8,2016,MiamiFtLauderdale,1,0,moderate,0.00375,0.7652,0.265238095,0.004583333
7,2016,MiamiFtLauderdale,1,0,moderate,0.004583333,5.358,0.599166667,0.002916667
1,2015,Sacramento,1,0,moderate,0.783461538,0.000833333,0.128076923,1.1216
3,2015,Roanoke,1,0,moderate,0.6859999999999999,0.13608695699999998,1.1216,1.4056
10,2016,Boise,1,0,moderate,1.3620833330000002,0.599166667,0.004583333,0.08458333300000001
10,2016,Boise,1,0,moderate,1.3620833330000002,0.599166667,0.004583333,0.08458333300000001
3,2016,GrandRapids,1,0,moderate,3.2804,0.016666667,1.218333333,0.7652
4,2016,Spokane,1,0,moderate,0.599166667,0.903913043,5.358,3.2804
2,2016,Pittsburgh,1,0,moderate,0.7652,0.8845833329999999,0.38875,5.358
3,2016,GrandRapids,1,0,moderate,3.2804,0.016666667,1.218333333,0.7652
7,2016,Roanoke,1,0,moderate,0.004583333,5.358,0.599166667,0.002916667
3,2018,Philadelphia,0,1,cheap,5.1216,0.118,0.4876,0.356153846
11,2016,Spokane,1,0,moderate,1.6,0.265238095,0.00375,1.3620833330000002
1,2016,Plains,1,0,moderate,5.358,0.13608695699999998,0.903913043,1.218333333
7,2016,Portland,1,0,moderate,0.004583333,5.358,0.599166667,0.002916667
2,2016,CincinnatiDayton,1,0,moderate,0.7652,0.8845833329999999,0.38875,5.358
3,2018,BaltimoreWashington,1,0,cheap,5.1216,0.118,0.4876,0.356153846
10,2017,BuffaloRochester,1,0,cheap,0.044166667,0.8236,0.0544,0.1768
3,2016,Portland,1,0,moderate,3.2804,0.016666667,1.218333333,0.7652
1,2015,Denver,1,0,moderate,0.783461538,0.000833333,0.128076923,1.1216
2,2016,Detroit,1,0,moderate,0.7652,0.8845833329999999,0.38875,5.358
7,2016,GreatLakes,1,0,moderate,0.004583333,5.358,0.599166667,0.002916667
1,2016,Orlando,1,0,moderate,5.358,0.13608695699999998,0.903913043,1.218333333
8,2016,Detroit,1,0,moderate,0.00375,0.7652,0.265238095,0.004583333
8,2016,RichmondNorfolk,1,0,moderate,0.00375,0.7652,0.265238095,0.004583333
1,2018,NorthernNewEngland,0,1,moderate,3.154230769,0.018695652,0.1768,0.4876
5,2016,RaleighGreensboro,1,0,moderate,0.265238095,0.38875,0.7652,0.599166667
3,2017,GrandRapids,1,0,moderate,1.1664,0.00375,1.6,8.018947368
4,2016,RaleighGreensboro,1,0,moderate,0.599166667,0.903913043,5.358,3.2804
1,2016,SouthCentral,1,0,expensive,5.358,0.13608695699999998,0.903913043,1.218333333
3,2016,GreatLakes,1,0,moderate,3.2804,0.016666667,1.218333333,0.7652
7,2017,GrandRapids,1,0,moderate,0.0544,10.29916667,0.8236,0.018695652
11,2015,Denver,1,0,moderate,1.218333333,0.991666667,0.016666667,0.38875
3,2016,GreatLakes,1,0,moderate,3.2804,0.016666667,1.218333333,0.7652
4,2016,GreatLakes,1,0,moderate,0.599166667,0.903913043,5.358,3.2804
1,2016,California,1,0,moderate,5.358,0.13608695699999998,0.903913043,1.218333333
5,2015,LasVegas,1,0,moderate,0.991666667,0.34600000000000003,1.4056,0.65375
7,2016,NorthernNewEngland,1,0,moderate,0.004583333,5.358,0.599166667,0.002916667
5,2016,Chicago,1,0,cheap,0.265238095,0.38875,0.7652,0.599166667
11,2015,LosAngeles,1,0,moderate,1.218333333,0.991666667,0.016666667,0.38875
2,2017,NewOrleansMobile,1,0,moderate,8.018947368,0.004583333,1.3620833330000002,10.29916667
12,2015,Albany,0,1,cheap,2.0152,0.13608695699999998,0.903913043,1.218333333
7,2016,Northeast,0,1,cheap,0.004583333,5.358,0.599166667,0.002916667
1,2015,Orlando,0,1,moderate,0.783461538,0.000833333,0.128076923,1.1216
4,2015,Northeast,0,1,cheap,0.65375,0.128076923,0.783461538,0.6859999999999999
5,2015,Northeast,0,1,cheap,0.991666667,0.34600000000000003,1.4056,0.65375
6,2016,BaltimoreWashington,0,1,cheap,0.002916667,1.218333333,3.2804,0.265238095
2,2015,NewYork,0,1,cheap,1.4056,0.047826087,0.34600000000000003,0.783461538
3,2015,NewYork,0,1,cheap,0.6859999999999999,0.13608695699999998,1.1216,1.4056
3,2015,MiamiFtLauderdale,0,1,moderate,0.6859999999999999,0.13608695699999998,1.1216,1.4056
6,2016,Boston,0,1,moderate,0.002916667,1.218333333,3.2804,0.265238095
4,2015,HartfordSpringfield,0,1,cheap,0.65375,0.128076923,0.783461538,0.6859999999999999
12,2017,NewYork,0,1,cheap,0.05,0.018695652,0.1768,0.4876
4,2017,Denver,0,1,moderate,0.8236,0.08458333300000001,10.29916667,1.1664
12,2015,Philadelphia,0,1,cheap,2.0152,0.13608695699999998,0.903913043,1.218333333
4,2017,Denver,0,1,moderate,0.8236,0.08458333300000001,10.29916667,1.1664
3,2017,BaltimoreWashington,0,1,cheap,1.1664,0.00375,1.6,8.018947368
5,2015,HartfordSpringfield,0,1,cheap,0.991666667,0.34600000000000003,1.4056,0.65375
8,2017,NewOrleansMobile,0,1,moderate,0.118,8.018947368,0.5428,0.0544
8,2016,BuffaloRochester,0,1,cheap,0.00375,0.7652,0.265238095,0.004583333
2,2015,BuffaloRochester,0,1,cheap,1.4056,0.047826087,0.34600000000000003,0.783461538
12,2016,Charlotte,0,1,moderate,4.515833333,0.002916667,0.08458333300000001,1.6
8,2017,BuffaloRochester,0,1,cheap,0.118,8.018947368,0.5428,0.0544
10,2017,Pittsburgh,0,1,moderate,0.044166667,0.8236,0.0544,0.1768
6,2017,Pittsburgh,0,1,moderate,0.018695652,1.6,1.1664,0.5428
6,2017,Pittsburgh,0,1,moderate,0.018695652,1.6,1.1664,0.5428
1,2017,Charlotte,0,1,moderate,10.29916667,0.002916667,0.08458333300000001,1.6
4,2017,NorthernNewEngland,0,1,moderate,0.8236,0.08458333300000001,10.29916667,1.1664
6,2015,Philadelphia,0,1,cheap,0.13608695699999998,1.1216,0.6859999999999999,0.991666667
