Unnamed: 0,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
40,2017-03-26,1.09,93209.14,20638.9,24121.86,21.01,48427.37,48412.48,9.53,5.36,conventional,2017,Spokane
41,2017-03-19,0.92,110951.46,22275.29,24389.97,64.85,64221.35,63117.36,1074.7,29.29,conventional,2017,Spokane
42,2017-03-12,0.83,132799.77,23152.23,30302.15,51.55,79293.84,74945.53,4149.17,199.14,conventional,2017,Spokane
43,2017-03-05,0.85,128940.32,22154.4,31330.88,54.48,75400.56,43180.15,32199.31,21.1,conventional,2017,Spokane
44,2017-02-26,0.75,122591.72,19681.43,26454.78,531.27,75924.24,58196.05,17637.97,90.22,conventional,2017,Spokane
45,2017-02-19,0.85,101482.65,19026.46,19163.64,314.98,62977.57,53957.47,8989.8,30.3,conventional,2017,Spokane
46,2017-02-12,0.77,110492.2,21706.17,27884.97,42.58,60858.48,44301.52,16496.0,60.96,conventional,2017,Spokane
47,2017-02-05,0.76,165785.94,30442.86,47312.59,527.32,87503.17,63590.88,23843.58,68.71,conventional,2017,Spokane
48,2017-01-29,0.84,112192.95,20867.72,25238.48,27.25,66059.5,56084.13,9927.04,48.33,conventional,2017,Spokane
49,2017-01-22,0.88,113430.5,19006.07,38753.45,153.69,55517.29,49749.97,5680.78,86.54,conventional,2017,Spokane
50,2017-01-15,0.93,107376.76,15011.06,31840.57,438.94,60086.19,58001.9,2063.92,20.37,conventional,2017,Spokane
51,2017-01-08,0.78,144931.3,16655.27,59371.33,68.06,68836.64,61628.87,7043.88,163.89,conventional,2017,Spokane
52,2017-01-01,0.87,115041.61,11707.17,43700.05,511.0,59123.39,58631.06,415.97,76.36,conventional,2017,Spokane
0,2017-12-31,1.14,192170.15,96909.29,6606.57,263.96,88390.33,67703.51,20686.82,0.0,conventional,2017,StLouis
1,2017-12-24,1.38,149940.62,71923.53,12725.42,321.56,64970.11,52479.82,12490.29,0.0,conventional,2017,StLouis
2,2017-12-17,1.17,154325.75,70752.06,5892.57,273.79,77407.33,59608.2,17799.13,0.0,conventional,2017,StLouis
3,2017-12-10,1.18,156410.57,59840.03,6577.15,153.25,89840.14,61719.51,28120.63,0.0,conventional,2017,StLouis
4,2017-12-03,1.37,132165.0,61716.0,6514.0,320.0,63616.0,41245.0,22371.0,0.0,conventional,2017,StLouis
5,2017-11-26,1.31,126244.0,59506.0,10345.0,547.0,55845.0,37032.0,18813.0,0.0,conventional,2017,StLouis
6,2017-11-19,1.23,152206.0,70695.0,6761.0,374.0,74375.0,58388.0,15987.0,0.0,conventional,2017,StLouis
7,2017-11-12,1.3,169251.0,89557.0,7643.0,136.0,71915.0,51019.0,20896.0,0.0,conventional,2017,StLouis
8,2017-11-05,1.55,125685.45,58145.15,16129.77,588.91,50821.62,44600.41,6221.21,0.0,conventional,2017,StLouis
9,2017-10-29,1.34,134388.82,83829.38,11655.32,117.88,38786.24,34224.0,4562.24,0.0,conventional,2017,StLouis
10,2017-10-22,1.61,120265.74,72104.67,8866.99,81.1,39212.98,34007.52,5199.54,5.92,conventional,2017,StLouis
11,2017-10-15,1.75,125434.52,56251.73,17904.77,50.25,51227.77,41063.69,10136.37,27.71,conventional,2017,StLouis
12,2017-10-08,1.83,127591.09,50280.03,6489.27,77.53,70744.26,51510.04,19224.32,9.9,conventional,2017,StLouis
13,2017-10-01,1.83,129576.56,53230.11,6365.22,139.39,69841.84,48257.51,21570.51,13.82,conventional,2017,StLouis
14,2017-09-24,1.83,144890.83,55004.63,7796.72,126.19,81963.29,58921.39,23031.97,9.93,conventional,2017,StLouis
15,2017-09-17,1.72,122734.74,52470.0,9190.83,74.85,60999.06,46655.44,14303.89,39.73,conventional,2017,StLouis
16,2017-09-10,1.47,197546.49,109797.39,15410.99,55.81,72282.3,61599.32,10532.93,150.05,conventional,2017,StLouis
17,2017-09-03,1.69,155772.26,71468.66,15124.65,147.23,69031.72,53354.85,11043.68,4633.19,conventional,2017,StLouis
18,2017-08-27,1.71,153581.11,68563.36,18506.1,214.47,66297.18,53462.64,6959.92,5874.62,conventional,2017,StLouis
19,2017-08-20,1.6,168054.68,77753.47,20659.5,233.13,69408.58,60881.95,5823.82,2702.81,conventional,2017,StLouis
20,2017-08-13,1.49,169526.52,81583.85,16239.33,251.27,71452.07,60139.12,7179.81,4133.14,conventional,2017,StLouis
21,2017-08-06,1.49,163833.23,73948.62,18312.07,174.67,71397.87,57720.94,9088.27,4588.66,conventional,2017,StLouis
22,2017-07-30,1.52,154896.27,66450.58,19148.7,157.76,69139.23,62761.15,4260.8,2117.28,conventional,2017,StLouis
23,2017-07-23,1.33,194261.62,99724.67,17159.84,192.82,77184.29,66945.66,5322.86,4915.77,conventional,2017,StLouis
24,2017-07-16,1.45,176564.58,77376.85,17792.83,217.5,81177.4,66888.6,11069.59,3219.21,conventional,2017,StLouis
25,2017-07-09,1.26,214965.37,107971.62,10695.31,123.97,96174.47,94133.65,2005.56,35.26,conventional,2017,StLouis
26,2017-07-02,1.14,192174.84,102625.76,9979.67,461.09,79108.32,78516.16,525.73,66.43,conventional,2017,StLouis
27,2017-06-25,1.31,185418.99,76172.59,13284.98,121.52,95839.9,79384.95,15959.99,494.96,conventional,2017,StLouis
28,2017-06-18,1.3,201993.63,76343.74,14887.64,140.98,110621.27,87817.63,20679.07,2124.57,conventional,2017,StLouis
29,2017-06-11,1.32,197442.71,76191.65,15824.35,224.01,105202.7,84981.22,16665.05,3556.43,conventional,2017,StLouis
30,2017-06-04,1.28,211538.7,80655.86,13450.19,895.48,116537.17,90030.72,21035.3,5471.15,conventional,2017,StLouis
31,2017-05-28,1.23,220314.55,79848.31,14664.64,490.82,125310.78,102547.24,17838.96,4924.58,conventional,2017,StLouis
32,2017-05-21,1.17,229193.81,93195.05,13886.31,178.09,121934.36,98532.73,20541.92,2859.71,conventional,2017,StLouis
33,2017-05-14,1.3,196829.3,67091.48,10233.19,147.73,119356.9,89952.04,29354.55,50.31,conventional,2017,StLouis
34,2017-05-07,1.37,214795.58,85199.26,18033.84,265.76,111296.72,78386.36,32515.65,394.71,conventional,2017,StLouis
35,2017-04-30,1.37,200743.79,118005.58,22429.27,203.47,60105.47,59450.76,191.94,462.77,conventional,2017,StLouis
36,2017-04-23,1.51,174613.45,82661.42,23248.85,252.37,68450.81,67084.51,57.89,1308.41,conventional,2017,StLouis
37,2017-04-16,1.52,144788.05,65731.57,20965.11,237.17,57854.2,55907.7,77.36,1869.14,conventional,2017,StLouis
38,2017-04-09,1.27,145196.59,77305.55,12263.89,83.21,55543.94,55522.64,21.3,0.0,conventional,2017,StLouis
39,2017-04-02,1.33,116596.47,63506.59,8377.96,75.0,44636.92,44610.25,26.67,0.0,conventional,2017,StLouis
40,2017-03-26,1.33,110960.45,46092.99,8922.44,72.24,55872.78,55422.18,383.93,66.67,conventional,2017,StLouis
41,2017-03-19,1.18,136296.62,64278.57,9737.04,94.67,62186.34,51285.5,10900.84,0.0,conventional,2017,StLouis
42,2017-03-12,1.36,102939.99,48343.63,10325.95,49.81,44220.6,43898.79,321.81,0.0,conventional,2017,StLouis
43,2017-03-05,1.38,112515.7,48508.49,8252.62,60.86,55693.73,48821.55,6872.18,0.0,conventional,2017,StLouis
44,2017-02-26,1.29,142253.42,53308.66,12854.89,123.35,75966.52,61695.35,14271.17,0.0,conventional,2017,StLouis
45,2017-02-19,1.09,144525.33,76057.35,8727.38,161.48,59579.12,52365.6,7213.52,0.0,conventional,2017,StLouis
46,2017-02-12,0.99,153045.63,60850.47,12420.08,163.12,79611.96,79283.25,98.15,230.56,conventional,2017,StLouis
47,2017-02-05,0.88,237276.96,131630.24,15888.64,160.63,89597.45,79805.09,9792.36,0.0,conventional,2017,StLouis
48,2017-01-29,1.0,192362.18,80253.19,15081.96,159.98,96867.05,63464.66,33402.39,0.0,conventional,2017,StLouis
49,2017-01-22,1.14,155424.95,63018.91,8315.4,105.28,83985.36,54350.1,29635.26,0.0,conventional,2017,StLouis
50,2017-01-15,1.11,183270.4,71169.65,10367.87,63.07,101669.81,72670.03,28999.78,0.0,conventional,2017,StLouis
51,2017-01-08,1.11,152614.52,65552.6,10274.73,133.06,76654.13,58010.46,18595.06,48.61,conventional,2017,StLouis
52,2017-01-01,1.11,144323.7,90181.75,10226.35,212.85,43702.75,39615.42,4087.33,0.0,conventional,2017,StLouis
0,2017-12-31,1.39,59077.02,2596.63,41694.13,23.2,14763.06,11544.79,3218.27,0.0,conventional,2017,Syracuse
1,2017-12-24,1.31,57784.05,2688.4,34404.86,45.22,20645.57,17602.68,3042.89,0.0,conventional,2017,Syracuse
2,2017-12-17,1.3,49219.75,2485.9,30082.89,44.91,16606.05,13821.2,2784.85,0.0,conventional,2017,Syracuse
3,2017-12-10,1.24,59965.39,2531.03,34341.79,32.29,23060.28,19843.38,3216.9,0.0,conventional,2017,Syracuse
4,2017-12-03,1.25,80838.0,2791.0,57129.0,47.0,20871.0,19354.0,1517.0,0.0,conventional,2017,Syracuse
5,2017-11-26,1.29,44800.0,2027.0,25986.0,37.0,16750.0,13893.0,2858.0,0.0,conventional,2017,Syracuse
6,2017-11-19,1.43,61126.0,3191.0,38882.0,55.0,18998.0,15009.0,3989.0,0.0,conventional,2017,Syracuse
7,2017-11-12,1.32,62300.0,4073.0,37767.0,65.0,20395.0,17129.0,3266.0,0.0,conventional,2017,Syracuse
8,2017-11-05,1.44,52028.11,3247.93,29429.38,67.38,19283.42,7444.72,11838.7,0.0,conventional,2017,Syracuse
9,2017-10-29,1.46,53621.45,4026.13,30151.64,29.82,19413.86,5103.83,14310.03,0.0,conventional,2017,Syracuse
10,2017-10-22,1.51,44004.03,9115.03,23293.35,47.27,11548.38,9164.3,2384.08,0.0,conventional,2017,Syracuse
11,2017-10-15,1.57,43715.52,9713.37,25427.16,63.06,8511.93,6112.95,2398.98,0.0,conventional,2017,Syracuse
12,2017-10-08,1.57,45452.47,8991.47,18883.83,12.52,17564.65,10518.27,7046.38,0.0,conventional,2017,Syracuse
13,2017-10-01,1.58,47034.13,8960.94,26794.59,26.53,11252.07,7107.08,4144.99,0.0,conventional,2017,Syracuse
14,2017-09-24,1.47,53868.66,4475.84,28923.06,29.25,20440.51,17095.79,3341.39,3.33,conventional,2017,Syracuse
15,2017-09-17,1.38,62352.95,3606.84,36375.29,17.24,22353.58,17869.41,4337.5,146.67,conventional,2017,Syracuse
16,2017-09-10,1.59,72483.1,2235.35,45425.83,26.6,24795.32,21065.46,2169.86,1560.0,conventional,2017,Syracuse
17,2017-09-03,1.64,59583.07,2114.45,36157.55,13.49,21297.58,18165.54,2042.04,1090.0,conventional,2017,Syracuse
18,2017-08-27,1.41,63048.42,1316.69,37148.13,13.23,24570.37,23840.35,433.35,296.67,conventional,2017,Syracuse
19,2017-08-20,1.42,60657.76,796.92,36561.0,19.35,23280.49,21641.1,392.72,1246.67,conventional,2017,Syracuse
20,2017-08-13,1.45,78489.49,995.24,49060.0,95.43,28338.82,26760.87,504.62,1073.33,conventional,2017,Syracuse
21,2017-08-06,1.4,69322.32,1279.22,41361.06,55.46,26626.58,24827.73,988.85,810.0,conventional,2017,Syracuse
22,2017-07-30,1.43,64459.46,1121.94,36769.4,36.37,26531.75,25309.08,496.01,726.66,conventional,2017,Syracuse
23,2017-07-23,1.38,68030.78,1193.19,40041.52,249.55,26546.52,24946.32,760.2,840.0,conventional,2017,Syracuse
24,2017-07-16,1.38,69590.82,1077.61,42756.31,906.91,24849.99,22863.54,766.45,1220.0,conventional,2017,Syracuse
25,2017-07-09,1.38,77529.57,1001.92,45176.42,381.6,30969.63,26802.91,1161.72,3005.0,conventional,2017,Syracuse
26,2017-07-02,1.42,71770.39,1523.49,47455.14,253.64,22538.12,19118.32,2184.8,1235.0,conventional,2017,Syracuse
27,2017-06-25,1.48,58174.88,1578.3,44074.2,113.25,12409.13,9107.87,2081.26,1220.0,conventional,2017,Syracuse
28,2017-06-18,1.54,61468.49,1407.87,43878.97,350.22,15831.43,13074.87,1366.56,1390.0,conventional,2017,Syracuse
29,2017-06-11,1.66,58542.16,1072.14,42974.8,113.4,14381.82,9561.81,2500.01,2320.0,conventional,2017,Syracuse
30,2017-06-04,1.65,64255.79,976.08,42117.66,21.91,21140.14,17366.8,2528.34,1245.0,conventional,2017,Syracuse
31,2017-05-28,1.71,87335.11,912.16,54932.84,57.2,31432.91,29067.88,1795.03,570.0,conventional,2017,Syracuse
32,2017-05-21,1.6,65540.84,954.42,39537.45,25.0,25023.97,22216.56,2684.08,123.33,conventional,2017,Syracuse
33,2017-05-14,1.66,74951.66,1032.62,43170.45,42.0,30706.59,28525.65,2180.94,0.0,conventional,2017,Syracuse
34,2017-05-07,1.63,89105.75,1032.88,52450.37,43.0,35579.5,29203.64,6375.86,0.0,conventional,2017,Syracuse
35,2017-04-30,1.36,96486.66,1552.03,59920.21,20.0,34994.42,30442.04,4552.38,0.0,conventional,2017,Syracuse
36,2017-04-23,1.5,63453.06,2063.37,36408.59,18.0,24963.1,21108.83,3854.27,0.0,conventional,2017,Syracuse
37,2017-04-16,1.6,75156.9,2160.01,40347.49,18.69,32630.71,29196.51,3434.2,0.0,conventional,2017,Syracuse
38,2017-04-09,1.61,79779.92,1222.66,46634.37,10.34,31912.55,14344.41,17568.14,0.0,conventional,2017,Syracuse
39,2017-04-02,1.6,75253.52,2542.88,40061.88,8.0,32640.76,22629.71,10011.05,0.0,conventional,2017,Syracuse
40,2017-03-26,1.37,88278.7,1578.03,56606.36,10.97,30083.34,26771.35,3311.99,0.0,conventional,2017,Syracuse
41,2017-03-19,1.59,68447.26,1084.6,40909.74,6.0,26446.92,22773.41,3673.51,0.0,conventional,2017,Syracuse
42,2017-03-12,1.53,73839.48,950.82,43531.8,9.0,29347.86,16225.96,13121.9,0.0,conventional,2017,Syracuse
43,2017-03-05,1.42,72748.04,989.63,50667.02,9.59,21081.8,20971.87,30.76,79.17,conventional,2017,Syracuse
44,2017-02-26,1.57,60421.42,1108.5,40969.38,4.3,18339.24,18169.46,8.67,161.11,conventional,2017,Syracuse
45,2017-02-19,1.71,61608.13,831.96,44732.35,6.0,16037.82,15679.21,358.61,0.0,conventional,2017,Syracuse
46,2017-02-12,1.5,67899.62,1335.04,45061.2,66.28,21437.1,20869.15,567.95,0.0,conventional,2017,Syracuse
47,2017-02-05,1.49,104027.11,1216.04,78340.67,44.0,24426.4,24392.2,34.2,0.0,conventional,2017,Syracuse
48,2017-01-29,1.36,71809.68,1270.55,44228.54,101.0,26209.59,25395.9,813.69,0.0,conventional,2017,Syracuse
49,2017-01-22,1.52,79859.72,1341.0,52570.04,16.27,25932.41,24856.47,1075.94,0.0,conventional,2017,Syracuse
50,2017-01-15,1.4,68598.22,1109.08,37401.39,21.0,30066.75,29465.36,601.39,0.0,conventional,2017,Syracuse
51,2017-01-08,1.43,67353.38,1221.37,41382.49,11.79,24737.73,24733.29,4.44,0.0,conventional,2017,Syracuse
52,2017-01-01,1.55,64284.03,853.31,47182.71,7.0,16241.01,16175.8,65.21,0.0,conventional,2017,Syracuse
0,2017-12-31,1.16,548933.38,364499.92,55831.33,610.57,127991.56,59003.18,68988.38,0.0,conventional,2017,Tampa
1,2017-12-24,1.4,335782.87,210851.28,27970.4,717.07,96244.12,62931.27,33312.85,0.0,conventional,2017,Tampa
2,2017-12-17,1.0,449048.75,288732.84,41565.28,706.31,118044.32,65991.99,52052.33,0.0,conventional,2017,Tampa
3,2017-12-10,1.02,474890.22,293951.67,45874.99,840.0,134223.56,66383.24,67840.32,0.0,conventional,2017,Tampa
4,2017-12-03,1.27,381605.0,249846.0,34029.0,805.0,96925.0,67280.0,29645.0,0.0,conventional,2017,Tampa
5,2017-11-26,1.4,295940.0,188536.0,25479.0,476.0,81450.0,57222.0,24228.0,0.0,conventional,2017,Tampa
6,2017-11-19,1.21,406797.0,251741.0,39402.0,740.0,114914.0,65591.0,49323.0,0.0,conventional,2017,Tampa
7,2017-11-12,1.35,383991.0,240719.0,33019.0,830.0,109423.0,73813.0,35609.0,0.0,conventional,2017,Tampa
8,2017-11-05,1.48,323634.05,204472.52,30501.48,696.02,87964.03,54636.63,33327.4,0.0,conventional,2017,Tampa
9,2017-10-29,1.19,479880.25,310309.77,48829.24,661.15,120080.09,69292.89,50787.2,0.0,conventional,2017,Tampa
10,2017-10-22,1.54,366454.43,235502.11,36022.98,487.62,94441.72,53966.71,40475.01,0.0,conventional,2017,Tampa
11,2017-10-15,1.71,328041.36,201650.5,30918.98,66.61,95405.27,57769.09,37636.18,0.0,conventional,2017,Tampa
12,2017-10-08,1.76,362523.96,232556.89,34336.91,51.95,95578.21,60089.49,35488.72,0.0,conventional,2017,Tampa
13,2017-10-01,1.96,298663.48,184126.8,34452.35,47.63,80036.7,52502.99,27533.71,0.0,conventional,2017,Tampa
14,2017-09-24,1.86,293617.05,196122.05,29716.98,28.49,67749.53,32356.64,35372.89,20.0,conventional,2017,Tampa
15,2017-09-17,1.76,304681.73,207920.64,40380.01,42.41,56338.67,8294.86,48037.14,6.67,conventional,2017,Tampa
16,2017-09-10,1.76,246731.78,171031.68,22401.18,701.15,52597.77,27150.11,21804.33,3643.33,conventional,2017,Tampa
17,2017-09-03,1.89,294705.99,203765.72,31318.96,89.32,59531.99,41222.46,15912.86,2396.67,conventional,2017,Tampa
18,2017-08-27,1.63,291725.75,198709.14,33927.87,98.63,58990.11,24226.46,29160.32,5603.33,conventional,2017,Tampa
19,2017-08-20,1.64,289379.57,199550.24,35017.75,84.57,54727.01,12351.0,37069.34,5306.67,conventional,2017,Tampa
20,2017-08-13,1.49,367628.08,241771.3,49334.31,107.12,76415.35,14979.73,53594.51,7841.11,conventional,2017,Tampa
21,2017-08-06,1.46,312638.58,207551.11,40584.94,88.0,64414.53,26777.09,32206.33,5431.11,conventional,2017,Tampa
22,2017-07-30,1.44,317250.55,212489.84,38534.38,93.74,66132.59,27042.63,34834.4,4255.56,conventional,2017,Tampa
23,2017-07-23,1.42,349228.39,238382.27,42528.26,135.9,68181.96,18132.57,43928.28,6121.11,conventional,2017,Tampa
24,2017-07-16,1.5,309815.95,209888.73,40717.65,137.3,59072.27,16459.16,36103.11,6510.0,conventional,2017,Tampa
25,2017-07-09,1.45,323653.24,211134.84,42947.5,137.48,69433.42,21337.25,37338.39,10757.78,conventional,2017,Tampa
26,2017-07-02,1.45,407584.72,258323.53,61821.63,235.54,87204.02,23812.96,55106.06,8285.0,conventional,2017,Tampa
27,2017-06-25,1.39,357813.41,236685.0,45798.6,58.71,75271.1,31292.67,38658.43,5320.0,conventional,2017,Tampa
28,2017-06-18,1.43,336746.96,225053.54,42017.04,62.47,69613.91,24077.65,38791.26,6745.0,conventional,2017,Tampa
29,2017-06-11,1.42,410602.09,258974.89,51596.53,84.47,99946.2,44926.8,49924.4,5095.0,conventional,2017,Tampa
30,2017-06-04,1.43,418788.68,262533.92,53444.67,15.0,102795.09,49481.16,51963.93,1350.0,conventional,2017,Tampa
31,2017-05-28,1.41,418872.37,261273.98,50673.15,70.52,106854.72,64058.16,42796.56,0.0,conventional,2017,Tampa
32,2017-05-21,1.44,373821.74,224341.97,46054.85,33.0,103391.92,64869.78,38515.2,6.94,conventional,2017,Tampa
33,2017-05-14,1.43,342985.7,215699.35,42141.19,60.98,85084.18,59447.45,25620.06,16.67,conventional,2017,Tampa
34,2017-05-07,1.15,582405.72,366742.0,90035.15,80.37,125548.2,71538.85,54009.35,0.0,conventional,2017,Tampa
35,2017-04-30,1.25,534175.65,339907.64,84557.74,49.7,109660.57,54629.6,55030.97,0.0,conventional,2017,Tampa
36,2017-04-23,1.46,358385.91,224054.93,51111.32,15.18,83204.48,56892.19,26297.01,15.28,conventional,2017,Tampa
37,2017-04-16,1.48,335494.24,199036.55,48021.06,28.0,88408.63,51870.49,36538.14,0.0,conventional,2017,Tampa
38,2017-04-09,1.5,327808.93,197024.0,48831.23,64.88,81888.82,47099.1,34786.39,3.33,conventional,2017,Tampa
39,2017-04-02,1.63,321691.27,191494.22,49716.19,58.4,80422.46,42505.11,37917.35,0.0,conventional,2017,Tampa
40,2017-03-26,1.67,308197.46,175398.52,49480.72,45.16,83273.06,44188.95,39025.78,58.33,conventional,2017,Tampa
41,2017-03-19,1.58,312270.07,174757.38,47825.6,67.14,89619.95,56385.93,33211.8,22.22,conventional,2017,Tampa
42,2017-03-12,1.57,310151.12,170948.09,50945.22,60.0,88197.81,52520.07,35677.74,0.0,conventional,2017,Tampa
43,2017-03-05,1.59,292544.83,166308.01,49556.55,33.91,76646.36,42018.46,34621.23,6.67,conventional,2017,Tampa
44,2017-02-26,1.23,369337.81,209754.73,61504.6,54.62,98023.86,60609.67,37414.19,0.0,conventional,2017,Tampa
45,2017-02-19,1.29,297524.28,160252.79,57390.21,44.0,79837.28,45296.0,34541.28,0.0,conventional,2017,Tampa
46,2017-02-12,0.95,484658.75,244896.84,108692.87,143.7,130925.34,64717.67,66097.95,109.72,conventional,2017,Tampa
47,2017-02-05,0.79,893143.94,432114.92,200199.09,273.63,260556.3,150022.99,110241.64,291.67,conventional,2017,Tampa
48,2017-01-29,1.21,445251.37,183508.26,90757.43,207.75,170777.93,93866.67,76118.2,793.06,conventional,2017,Tampa
49,2017-01-22,1.0,547800.42,178179.3,151852.98,116.5,217651.64,80110.89,137540.75,0.0,conventional,2017,Tampa
50,2017-01-15,1.24,425887.79,176596.61,89720.14,152.26,159418.78,81860.82,77557.96,0.0,conventional,2017,Tampa
51,2017-01-08,1.27,351707.78,131948.41,75346.27,100.07,144313.03,80554.92,63758.11,0.0,conventional,2017,Tampa
52,2017-01-01,0.93,578061.29,202816.81,150261.06,71.05,224912.37,87852.78,137059.59,0.0,conventional,2017,Tampa
0,2017-12-31,0.98,38267341.61,13109617.49,13197460.59,644837.54,11315425.99,8092355.2,3098373.91,124696.88,conventional,2017,TotalUS
1,2017-12-24,1.18,29102349.33,10027319.18,8964247.34,546373.81,9564409.0,7222270.69,2226794.39,115343.92,conventional,2017,TotalUS
2,2017-12-17,1.07,30757767.03,10704214.26,9934618.43,574089.32,9544845.02,7149680.01,2260602.86,134562.15,conventional,2017,TotalUS
3,2017-12-10,1.03,35634913.01,11943914.54,11659897.51,398348.55,11632752.41,8404955.25,3122650.26,105146.9,conventional,2017,TotalUS
4,2017-12-03,1.09,33824253.0,11746980.0,10905968.0,583801.0,10587491.0,7730801.0,2748622.0,108068.0,conventional,2017,TotalUS
5,2017-11-26,1.24,24686675.0,9175316.0,7312239.0,379637.0,7819483.0,5571801.0,2156887.0,90795.0,conventional,2017,TotalUS
6,2017-11-19,1.17,29253484.0,11173132.0,7847059.0,416186.0,9817108.0,6662322.0,3059627.0,95159.0,conventional,2017,TotalUS
7,2017-11-12,1.15,32336225.0,11512837.0,9994648.0,416643.0,10412097.0,7277327.0,3044847.0,89923.0,conventional,2017,TotalUS
8,2017-11-05,1.19,32051594.24,11042128.27,9774987.75,400250.97,10834227.25,7470394.42,3275463.49,88369.34,conventional,2017,TotalUS
9,2017-10-29,1.29,30237911.23,10596902.91,9803569.58,424755.66,9412683.08,6602082.25,2747519.87,63080.96,conventional,2017,TotalUS
10,2017-10-22,1.44,26706971.51,9607586.96,8761192.74,409598.47,7928593.34,6074596.23,1804539.66,49457.45,conventional,2017,TotalUS
11,2017-10-15,1.58,25031589.09,8769357.86,8534404.17,392119.12,7335707.94,5387869.35,1893510.99,54327.6,conventional,2017,TotalUS
12,2017-10-08,1.65,24397166.19,8911144.2,7609509.9,391832.89,7484679.2,5444021.28,1976738.84,63919.08,conventional,2017,TotalUS
13,2017-10-01,1.64,24610645.21,8342407.59,8354516.32,384794.18,7528927.12,5513111.7,1954129.38,61686.04,conventional,2017,TotalUS
14,2017-09-24,1.62,24637148.38,8652381.39,8295761.93,385004.72,7304000.34,5442167.06,1792564.59,69268.69,conventional,2017,TotalUS
15,2017-09-17,1.57,25394902.82,9153158.54,8328241.87,417270.7,7496231.71,5494163.7,1923561.42,78506.59,conventional,2017,TotalUS
16,2017-09-10,1.56,26385081.36,9496485.27,8373234.08,487926.52,8027435.49,6035666.24,1818832.48,172936.77,conventional,2017,TotalUS
17,2017-09-03,1.57,26808410.65,9775062.87,8565265.61,541902.88,7926179.29,5851814.47,1855970.25,218394.57,conventional,2017,TotalUS
18,2017-08-27,1.47,28785279.75,10735709.61,8587105.6,517541.94,8944922.6,6592504.0,2117565.5,234853.1,conventional,2017,TotalUS
19,2017-08-20,1.41,29913744.37,10507928.78,8837219.28,581074.35,9987521.96,6837126.12,2911554.48,238841.36,conventional,2017,TotalUS
20,2017-08-13,1.33,32817254.13,10952703.84,11154310.29,624963.41,10085276.59,6687661.77,3118889.17,278725.65,conventional,2017,TotalUS
21,2017-08-06,1.33,32529920.23,11292580.44,10988313.58,665312.55,9583713.66,6889925.78,2376269.93,317517.95,conventional,2017,TotalUS
22,2017-07-30,1.32,31756097.22,11112191.11,11088082.78,596676.12,8959147.21,6337457.44,2396438.66,225251.11,conventional,2017,TotalUS
23,2017-07-23,1.31,32608301.51,11391055.98,11339580.43,612242.37,9265422.73,6333888.33,2636616.32,294918.08,conventional,2017,TotalUS
24,2017-07-16,1.33,32455047.11,11155465.9,11202844.97,756103.12,9340633.12,6514899.46,2499385.51,326348.15,conventional,2017,TotalUS
25,2017-07-09,1.17,39367336.18,13009944.14,11031218.25,821964.42,14504209.37,11112405.61,3018280.29,373523.47,conventional,2017,TotalUS
26,2017-07-02,1.21,38010426.16,12623188.5,10988734.57,859889.81,13538613.28,10041243.95,3119708.27,377661.06,conventional,2017,TotalUS
27,2017-06-25,1.17,37305307.68,12901031.63,10805961.74,655965.98,12942348.33,9462413.18,3202253.91,277681.24,conventional,2017,TotalUS
28,2017-06-18,1.18,38247669.33,12975373.48,11199448.6,807107.21,13265740.04,9650858.66,3267491.24,347390.14,conventional,2017,TotalUS
29,2017-06-11,1.21,37039853.8,13490545.5,10090861.46,648410.9,12810035.94,9373421.78,3128713.2,307900.96,conventional,2017,TotalUS
30,2017-06-04,1.24,37352360.59,13248334.78,10157565.24,667066.51,13279394.06,10103007.01,2946264.52,230122.53,conventional,2017,TotalUS
31,2017-05-28,1.28,37030893.73,12841952.21,10932970.72,673384.78,12582586.02,9312239.39,3013459.42,256887.21,conventional,2017,TotalUS
32,2017-05-21,1.26,34397651.15,12120948.7,10213231.95,621603.57,11441866.93,8508442.17,2718685.22,214739.54,conventional,2017,TotalUS
33,2017-05-14,1.19,36634269.03,12807836.17,9717257.8,652973.26,13456201.8,10373347.62,2859413.59,223440.59,conventional,2017,TotalUS
34,2017-05-07,1.09,47293921.6,17076650.82,13549102.59,863471.88,15804696.31,11228049.63,4324231.19,252415.49,conventional,2017,TotalUS
35,2017-04-30,1.18,38315500.43,13316594.36,11291149.13,667996.83,13039760.11,9463810.58,3378923.98,197025.55,conventional,2017,TotalUS
36,2017-04-23,1.18,35729013.92,12236713.41,10224484.11,613507.38,12654309.02,9051466.83,3434846.78,167995.41,conventional,2017,TotalUS
37,2017-04-16,1.23,35182320.78,12311055.17,10069354.29,650017.26,12151894.06,9399104.79,2544942.74,207846.53,conventional,2017,TotalUS
38,2017-04-09,1.21,34785712.55,12091315.22,10821096.24,647969.03,11225332.06,8946792.83,2098142.94,180396.29,conventional,2017,TotalUS
39,2017-04-02,1.21,34468017.36,12245520.55,9733584.68,624709.69,11864202.44,9385516.28,2330300.27,148385.89,conventional,2017,TotalUS
40,2017-03-26,1.24,32555119.32,11737559.6,9664310.82,611105.54,10542143.36,8498317.81,1844371.94,199453.61,conventional,2017,TotalUS
41,2017-03-19,1.25,31595125.23,10975689.78,9622711.73,638217.85,10358505.87,8202242.37,2000176.08,156087.42,conventional,2017,TotalUS
