Month,year,region,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type_conventional,type_organic
06,2017,RaleighGreensboro,5.31,1167795.43,318785.04000000004,404320.7,27265.510000000002,417424.18,396337.24000000005,8506.94,12580.0,1,0
06,2017,RaleighGreensboro,8.27,43540.91,933.52,21289.29,1130.48,20187.62,17079.36,3108.26,0.0,0,1
06,2017,RichmondNorfolk,5.18,1007082.04,265474.49,406078.94,8830.699999999999,326697.91000000003,299251.57999999996,7835.780000000001,19610.55,1,0
06,2017,RichmondNorfolk,6.7,46506.350000000006,2773.88,19157.649999999998,524.07,24050.75,13336.64,10714.11,0.0,0,1
06,2017,Roanoke,4.699999999999999,605073.47,125690.44,196477.34000000003,365.14,282540.55,257533.85,16976.45,8030.25,1,0
06,2017,Roanoke,5.890000000000001,34848.009999999995,1236.73,11832.86,0.0,21778.420000000002,6462.67,15315.750000000002,0.0,0,1
06,2017,Sacramento,6.25,1810305.72,657004.76,898205.36,33001.479999999996,222094.12,207870.23,2236.94,11986.949999999999,1,0
06,2017,Sacramento,9.78,26009.09,8976.279999999999,13570.359999999999,0.0,3462.45,3447.89,14.560000000000002,0.0,0,1
06,2017,SanDiego,4.45,2260771.9000000004,789572.59,562391.22,79161.24,829646.8499999999,817067.09,907.9599999999999,11671.8,1,0
06,2017,SanDiego,7.3,65859.31,4341.54,37331.899999999994,3.1900000000000004,24182.68,24120.65,62.03,0.0,0,1
06,2017,SanFrancisco,6.93,2794355.1,780263.1699999999,1573480.38,56179.8,384431.75,368033.68,4911.4,11486.67,1,0
06,2017,SanFrancisco,10.91,89432.13,36905.17,39391.729999999996,7.28,13127.95,13028.750000000002,99.2,0.0,0,1
06,2017,Seattle,4.75,2721832.41,474942.77,675669.43,2850.5499999999997,1568369.66,1566628.1600000001,426.92999999999995,1314.57,1,0
06,2017,Seattle,7.53,200533.36,7046.08,66852.79000000001,80.91,126553.57999999999,1288.4299999999998,125265.15,0.0,0,1
06,2017,SouthCarolina,5.1,1590434.32,752893.92,306386.81000000006,9325.51,521828.08,343245.87,139892.21,38690.0,1,0
06,2017,SouthCarolina,6.89,55533.72,1756.14,18642.89,517.15,34617.53999999999,25931.07,8686.470000000001,0.0,0,1
06,2017,SouthCentral,3.6700000000000004,26996064.700000003,13700400.829999998,4724154.62,86934.5,8484574.75,6153791.7,2269510.0100000002,61273.04,1,0
06,2017,SouthCentral,4.93,661158.3,159728.11000000002,39301.41,0.0,462128.78,430321.89,31806.89,0.0,0,1
06,2017,Southeast,5.3,15459640.5,9069342.09,1815415.62,15629.93,4559252.859999999,2570739.71,1709932.3199999998,278580.83,1,0
06,2017,Southeast,6.69,381590.20999999996,30996.559999999998,109414.75,733.6700000000001,240445.23,139976.83000000002,100468.4,0.0,0,1
06,2017,Spokane,4.550000000000001,399578.39,78817.82,112712.58000000002,268.76,207779.23,207312.02,400.01,67.19999999999999,1,0
06,2017,Spokane,7.220000000000001,19678.18,1430.19,7040.98,0.0,11207.009999999998,223.89999999999998,10983.11,0.0,0,1
06,2017,StLouis,5.210000000000001,796394.03,309363.84,57447.16,1381.99,428201.04,342214.52,74339.41,11647.11,1,0
06,2017,StLouis,7.17,35195.16,5631.63,7538.43,27.95,21997.15,11953.41,10043.74,0.0,0,1
06,2017,Syracuse,6.33,242441.32,5034.39,173045.63,598.78,63762.52,49111.350000000006,8476.17,6175.0,1,0
06,2017,Syracuse,9.45,12279.42,1.28,589.8199999999999,0.0,11688.32,4354.55,7333.7699999999995,0.0,0,1
06,2017,Tampa,5.67,1523951.14,983247.3500000001,192856.83999999997,220.65,347626.30000000005,149778.28,179338.02,18510.0,1,0
06,2017,Tampa,8.01,22832.53,3266.1,5930.26,0.0,13636.17,13626.17,10.0,0.0,0,1
06,2017,TotalUS,4.8,149945191.39999998,52615285.39,42253837.04,2778550.5999999996,52297518.37,38589700.629999995,12544722.870000001,1163094.87,1,0
06,2017,TotalUS,6.68,5155972.85,619259.5800000001,1510503.25,11242.69,3014967.33,1840564.42,1174402.9100000001,0.0,0,1
06,2017,West,4.16,28182906.589999996,10101989.200000001,5031851.25,541802.84,12507263.3,7873656.260000001,4616831.97,16775.07,1,0
06,2017,West,6.720000000000001,927686.3300000001,167204.85,215085.64,626.46,544769.38,123035.24,421734.14,0.0,0,1
06,2017,WestTexNewMexico,3.38,4264027.300000001,2442889.59,346485.4,40711.729999999996,1433940.58,627126.21,806772.7,41.67,1,0
06,2017,WestTexNewMexico,3.25,47056.41,6347.99,7294.68,0.0,33413.740000000005,16411.68,17002.059999999998,0.0,0,1
07,2015,Albany,4.77,436681.53,3232.55,341292.52,13345.43,78811.03,78118.29000000001,659.41,33.33,1,0
07,2015,Albany,8.14,5273.799999999999,234.98,553.7,0.0,4485.12,4485.12,0.0,0.0,0,1
07,2015,Atlanta,4.199999999999999,1964257.9500000002,1527930.43,184554.11,4406.04,247367.37,186922.41999999998,60420.200000000004,24.75,1,0
07,2015,Atlanta,5.95,27220.739999999998,6936.59,9647.279999999999,0.0,10636.87,3147.98,7488.889999999999,0.0,0,1
07,2015,BaltimoreWashington,4.64,3320350.81,231034.01,2107893.23,202054.17,779369.4,760946.71,18038.68,384.01,1,0
07,2015,BaltimoreWashington,6.92,38557.78,17382.06,11157.099999999999,2911.83,7106.79,7104.089999999999,2.7,0.0,0,1
07,2015,Boise,4.359999999999999,291506.28,210678.46,23981.35,26954.12,29892.35,27604.59,2287.76,0.0,1,0
07,2015,Boise,7.76,7707.73,83.56000000000002,6178.69,0.0,1445.48,840.0000000000001,605.48,0.0,0,1
07,2015,Boston,4.869999999999999,2314827.2800000003,19094.88,1760801.98,27445.0,507485.42000000004,502915.39,4570.03,0.0,1,0
07,2015,Boston,8.39,12654.98,139.49,7285.2,0.0,5230.29,5223.62,6.67,0.0,0,1
07,2015,BuffaloRochester,5.67,488436.57999999996,5467.51,204328.46,14369.49,264271.12,262937.78,1333.34,0.0,1,0
07,2015,BuffaloRochester,7.710000000000001,7196.56,296.65000000000003,531.39,0.0,6368.52,6360.58,7.9399999999999995,0.0,0,1
07,2015,California,4.56,22952465.54,12247259.379999999,7310727.82,809300.04,2585178.3000000003,2501537.7800000003,71204.56,12435.96,1,0
07,2015,California,7.29,452117.58999999997,160877.19,253058.48,21.77,38160.15,38151.5,8.65,0.0,0,1
07,2015,Charlotte,4.779999999999999,760447.57,118667.20000000001,218467.83999999997,154485.28,268827.25,258070.97000000003,10756.279999999999,0.0,1,0
07,2015,Charlotte,8.42,14724.2,994.75,5755.139999999999,4221.15,3753.1600000000003,3736.4900000000002,16.67,0.0,0,1
07,2015,Chicago,4.86,3297861.26,98544.77,2345278.4299999997,443761.17000000004,410276.89,393099.43,11820.33,5357.13,1,0
07,2015,Chicago,6.6,84426.20000000001,1403.46,81147.59,0.0,1875.15,1696.67,178.48000000000002,0.0,0,1
07,2015,CincinnatiDayton,4.15,908887.33,12942.09,600615.29,34586.49,260743.46000000002,96966.59,157756.68,6020.19,1,0
07,2015,CincinnatiDayton,6.4399999999999995,59376.99,976.04,47353.75,0.0,11047.199999999999,1033.3400000000001,10013.859999999999,0.0,0,1
07,2015,Columbus,4.09,636346.96,315867.31,130730.13,78475.97,111273.55,93342.54000000001,13039.199999999999,4891.81,1,0
07,2015,Columbus,5.09,20810.53,1775.63,11221.439999999999,0.0,7813.46,396.67,7416.79,0.0,0,1
07,2015,DallasFtWorth,3.27,4843334.16,2894942.56,1424841.99,21158.47,502391.14,455913.85,45679.35999999999,797.93,1,0
07,2015,DallasFtWorth,5.0,48993.23,42766.049999999996,1740.79,0.0,4486.389999999999,4486.389999999999,0.0,0.0,0,1
07,2015,Denver,4.65,3037392.38,528053.76,1741652.8499999999,84482.08,683203.69,282503.79000000004,399771.26,928.64,1,0
07,2015,Denver,5.74,114421.26999999999,38491.92,11349.810000000001,88.76,64490.78,510.25000000000006,63980.53,0.0,0,1
07,2015,Detroit,4.11,1380805.8,513263.32999999996,204013.06,327140.45,336388.95999999996,302557.18,8383.65,25448.13,1,0
07,2015,Detroit,5.0,48932.95,1990.27,27436.43,0.0,19506.25,1760.0100000000002,17746.239999999998,0.0,0,1
07,2015,GrandRapids,4.52,725561.07,13246.140000000001,363591.91000000003,84256.13,264466.89,232365.55000000002,18485.45,13615.89,1,0
07,2015,GrandRapids,7.46,4724.26,30.01,3602.2799999999997,0.0,1091.97,1063.3300000000002,28.64,0.0,0,1
07,2015,GreatLakes,4.49,13423804.18,1882675.1,7131652.700000001,1466726.23,2942750.15,2341469.5300000003,499017.72,102262.9,1,0
07,2015,GreatLakes,5.92,343306.5,13801.380000000001,240409.8,0.0,89095.32,19821.1,69274.22,0.0,0,1
07,2015,HarrisburgScranton,4.72,964361.98,173781.4,504777.44000000006,7457.25,278345.89,271910.15,5651.45,784.29,1,0
07,2015,HarrisburgScranton,7.91,7657.5199999999995,415.25,656.6100000000001,50.86,6534.8,6534.8,0.0,0.0,0,1
07,2015,HartfordSpringfield,4.93,1253135.1,17134.12,945757.19,30747.26,259496.53,248579.57,10916.96,0.0,1,0
07,2015,HartfordSpringfield,9.62,12706.189999999999,431.0899999999999,11691.85,4.04,579.21,575.88,3.33,0.0,0,1
07,2015,Houston,3.1500000000000004,4353591.96,2253199.0300000003,1547292.6400000001,16513.469999999998,536586.8200000001,313668.49,222729.44,188.89,1,0
07,2015,Houston,4.74,48005.26000000001,45402.740000000005,1095.85,0.0,1506.67,1506.67,0.0,0.0,0,1
07,2015,Indianapolis,4.39,664788.9299999999,17778.25,408185.48,43547.240000000005,195277.96000000002,110420.5,79138.42,5719.04,1,0
07,2015,Indianapolis,4.4,12326.74,257.26000000000005,4225.22,0.0,7844.259999999999,1759.3,6084.96,0.0,0,1
07,2015,Jacksonville,4.42,609663.42,375575.31,89617.56999999999,3043.6499999999996,141426.89,87452.36,53974.53,0.0,1,0
07,2015,Jacksonville,7.24,11980.35,4957.209999999999,181.31,86.48,6755.35,6755.35,0.0,0.0,0,1
07,2015,LasVegas,4.16,1152472.56,553285.21,338325.62,24971.82,235889.90999999997,191011.03,44878.88,0.0,1,0
07,2015,LasVegas,7.459999999999999,27326.34,10916.029999999999,15327.56,0.0,1082.75,379.75,703.0,0.0,0,1
07,2015,LosAngeles,3.96,11596469.059999999,7934443.760000001,1970998.8599999999,351180.64,1339845.8,1283445.7200000002,44834.100000000006,11565.98,1,0
07,2015,LosAngeles,6.14,181541.71,71678.96,77548.17,6.34,32308.239999999998,32299.42,8.82,0.0,0,1
07,2015,Louisville,4.24,331491.30000000005,11778.57,201467.11,11877.49,106368.13,57261.799999999996,46920.26000000001,2186.07,1,0
07,2015,Louisville,5.18,10083.2,7.54,5478.1900000000005,0.0,4597.469999999999,410.0,4187.469999999999,0.0,0,1
07,2015,MiamiFtLauderdale,4.42,2127654.74,1389523.77,340752.39,456.34999999999997,396922.23,252788.34000000003,143926.95,206.94,1,0
07,2015,MiamiFtLauderdale,6.37,4882.129999999999,1016.46,15.1,0.0,3850.5699999999997,3847.24,3.33,0.0,0,1
07,2015,Midsouth,4.55,11382591.41,2265981.7399999998,5357459.07,856559.95,2902590.6500000004,2703861.21,193263.18,5466.259999999999,1,0
07,2015,Midsouth,6.15,282207.93,25246.66,140351.55,16091.47,100518.25,48718.71,51799.54,0.0,0,1
07,2015,Nashville,4.109999999999999,690311.46,411045.06000000006,81331.54000000001,39925.95,158008.90999999997,130271.83000000002,27036.69,700.39,1,0
07,2015,Nashville,4.890000000000001,31808.590000000004,1363.4199999999998,18842.879999999997,0.0,11602.289999999999,3120.69,8481.6,0.0,0,1
07,2015,NewOrleansMobile,4.069999999999999,1054909.49,673272.17,39645.11,50937.380000000005,291054.82999999996,268135.16000000003,22901.52,18.15,1,0
07,2015,NewOrleansMobile,6.17,8162.0,1201.26,244.85,0.0,6715.889999999999,6558.849999999999,157.04000000000002,0.0,0,1
07,2015,NewYork,5.1000000000000005,5468758.3,86729.70000000001,4081360.59,14246.61,1286421.4000000001,1075567.35,210140.03,714.02,1,0
07,2015,NewYork,8.370000000000001,46848.75,9059.71,32956.43,290.12,4542.49,4542.49,0.0,0.0,0,1
07,2015,Northeast,4.99,17236150.53,442517.97,12195187.419999998,219115.47,4379329.67,4073242.29,304011.92,2075.46,1,0
07,2015,Northeast,8.11,179212.99,16161.61,79472.58,403.9,83174.90000000001,82541.51,633.39,0.0,0,1
07,2015,NorthernNewEngland,4.53,2043101.92,11746.119999999999,1527054.44,42667.369999999995,461633.99,461401.64999999997,232.34,0.0,1,0
07,2015,NorthernNewEngland,7.8100000000000005,34819.46,141.69000000000003,4323.8,0.0,30353.97,30317.3,36.67,0.0,0,1
07,2015,Orlando,4.39,1269433.34,746042.59,229287.05,288.71999999999997,293814.98,187611.61,106203.37,0.0,1,0
07,2015,Orlando,7.17,18865.03,7784.230000000001,184.6,0.0,10896.2,10853.27,42.93,0.0,0,1
07,2015,Philadelphia,5.38,1575527.97,63975.520000000004,1029503.3300000001,5239.37,476809.75,426728.66,49729.3,351.78999999999996,1,0
07,2015,Philadelphia,7.899999999999999,14055.18,1292.37,7128.320000000001,87.09,5547.4,5547.4,0.0,0.0,0,1
07,2015,PhoenixTucson,2.79,4304245.6899999995,2973585.66,826239.4,23119.15,481301.48,344764.13,136217.91,319.44,1,0
07,2015,PhoenixTucson,7.24,32152.370000000003,23387.19,5413.65,0.0,3351.5299999999997,2386.67,964.8600000000001,0.0,0,1
07,2015,Pittsburgh,5.58,326684.13,5583.98,192001.78999999998,10733.46,118364.9,97521.08000000002,20832.45,11.37,1,0
07,2015,Pittsburgh,6.93,4607.59,2496.54,415.85,0.0,1695.1999999999998,1115.55,579.65,0.0,0,1
07,2015,Plains,4.26,7344028.040000001,3603652.0,2226642.1399999997,125410.63,1388323.2699999998,1314823.1600000001,64608.950000000004,8891.16,1,0
07,2015,Plains,7.5,130402.23,20624.58,73073.75,178.26,36525.64,26404.68,10120.96,0.0,0,1
07,2015,Portland,4.57,2023990.55,847408.87,812637.2100000001,73631.63999999998,290312.83,270679.13,19520.7,113.0,1,0
07,2015,Portland,7.08,128569.59000000001,33299.16,80825.9,46.31,14398.22,0.0,14398.22,0.0,0,1
07,2015,RaleighGreensboro,4.75,1001555.75,177186.75,298638.46,169589.14,356141.4,352108.36,4033.0400000000004,0.0,1,0
07,2015,RaleighGreensboro,7.120000000000001,25989.72,514.71,11309.170000000002,3416.8500000000004,10748.99,8350.1,2398.8900000000003,0.0,0,1
07,2015,RichmondNorfolk,4.08,970283.54,324335.02,379559.79000000004,52096.88999999999,214291.84000000003,213576.76,715.08,0.0,1,0
07,2015,RichmondNorfolk,5.53,25486.379999999997,420.43,14384.740000000002,1701.12,8980.09,1643.3400000000001,7336.75,0.0,0,1
07,2015,Roanoke,4.19,518505.66000000003,202858.18000000002,173845.7,3460.39,138341.38999999998,138341.38999999998,0.0,0.0,1,0
07,2015,Roanoke,5.04,32238.51,541.0,19244.61,0.0,12452.9,1176.66,11276.24,0.0,0,1
07,2015,Sacramento,5.1000000000000005,1762815.7400000002,551777.47,934736.79,45680.11,230621.37,230435.05000000002,33.54,152.78,1,0
07,2015,Sacramento,7.68,41220.24,15768.55,24453.78,0.0,997.9100000000001,997.9100000000001,0.0,0.0,0,1
07,2015,SanDiego,4.4,2035923.45,1117395.6400000001,674732.45,66536.09,177259.27,163183.28,14075.990000000002,0.0,1,0
07,2015,SanDiego,6.92,45547.99,11696.93,32203.379999999997,0.0,1647.68,1647.68,0.0,0.0,0,1
07,2015,SanFrancisco,6.0600000000000005,2694201.84,614682.8900000001,1634528.67,92262.86000000002,352727.42000000004,348832.29000000004,3471.52,423.61,1,0
07,2015,SanFrancisco,9.16,81960.23,28191.05,53721.869999999995,0.0,47.31,47.31,0.0,0.0,0,1
07,2015,Seattle,5.029999999999999,2107758.86,819057.9099999999,832434.12,53305.75,402961.08,396265.76,6567.24,128.08,1,0
07,2015,Seattle,8.05,132251.68,31800.73,93385.58,420.01,6645.36,0.0,6645.36,0.0,0,1
07,2015,SouthCarolina,4.35,1434781.39,719991.87,308207.69,74993.26999999999,331588.56,299936.88,31557.239999999998,94.44,1,0
07,2015,SouthCarolina,7.28,16383.26,2581.57,5528.2300000000005,2031.17,6242.290000000001,4435.51,1806.7800000000002,0.0,0,1
07,2015,SouthCentral,3.29,23451117.01,13462659.829999998,6912552.260000001,143073.15,2932831.7700000005,2402007.08,529407.23,1417.46,1,0
07,2015,SouthCentral,5.180000000000001,242259.52,177630.64,24135.47,0.0,40493.41,32595.33,7898.080000000001,0.0,0,1
07,2015,Southeast,4.3,13597926.170000002,8415230.64,2000047.7,326101.26,2856546.57,2110064.61,745827.6499999999,654.3100000000001,1,0
07,2015,Southeast,6.64,134759.16,35850.8,27154.350000000002,3148.12,68605.89,53044.42,15561.47,0.0,0,1
07,2015,Spokane,4.609999999999999,325970.47000000003,161610.63,99226.07,16249.89,48883.88,48376.009999999995,507.87,0.0,1,0
07,2015,Spokane,7.539999999999999,12753.14,2447.34,9728.29,1.88,575.63,0.0,575.63,0.0,0,1
07,2015,StLouis,4.71,879939.5900000001,448913.1,182295.59999999998,334.59,248396.3,247527.28000000003,646.8000000000001,222.22,1,0
07,2015,StLouis,7.55,14393.439999999999,7460.58,4642.9,0.0,2289.96,975.2199999999999,1314.74,0.0,0,1
07,2015,Syracuse,5.31,263442.39,2846.44,154219.74,8152.900000000001,98223.31,97907.75,315.56,0.0,1,0
07,2015,Syracuse,7.879999999999999,2985.9300000000003,56.24,300.51,0.0,2629.18,2622.5099999999998,6.67,0.0,0,1
07,2015,Tampa,4.25,1458168.8599999999,824531.17,235800.77000000002,519.12,397317.8,292017.49,104997.78,302.53000000000003,1,0
07,2015,Tampa,6.4399999999999995,6292.48,1446.88,6.0,0.0,4839.6,4839.6,0.0,0.0,0,1
07,2015,TotalUS,4.25,132580560.75999999,52967374.87,51231695.480000004,4494882.78,23886607.630000003,20256203.5,3495632.3,134771.83000000002,1,0
07,2015,TotalUS,4.0,2508293.0,713636.0,1155927.0,20493.0,618228.0,321955.0,296271.0,0.0,0,1
07,2015,West,4.1,23192477.95,10647398.23,8097426.37,548596.0499999999,3899057.3000000003,2809197.8200000003,1088291.16,1568.32,1,0
07,2015,West,6.94,744028.9099999999,263445.82999999996,318273.99,652.22,161656.87,20680.1,140976.77,0.0,0,1
07,2015,WestTexNewMexico,3.12,3249256.41,2217304.52,420970.45,75572.61,535408.83,466265.70999999996,69143.12,0.0,1,0
07,2015,WestTexNewMexico,7.12,35348.18,14334.15,15187.95,0.0,5826.08,4524.5,1301.58,0.0,0,1
07,2016,Albany,6.910000000000001,560673.4700000001,59491.990000000005,405075.59,312.58000000000004,95793.31,83630.92000000001,1972.3899999999999,10190.0,1,0
07,2016,Albany,7.43,11467.24,113.19000000000001,955.6999999999999,0.0,10398.35,10398.35,0.0,0.0,0,1
07,2016,Atlanta,4.68,2857647.04,1201462.53,497767.06,761.41,1157656.04,754169.8200000001,400965.39,2520.83,1,0
07,2016,Atlanta,6.72,80523.13,11917.1,30028.730000000003,0.0,38577.299999999996,8026.13,30551.17,0.0,0,1
07,2016,BaltimoreWashington,7.51,3824132.54,305728.1,2216528.99,188681.80000000002,1113193.65,1058078.53,9386.83,45728.29,1,0
07,2016,BaltimoreWashington,10.03,88137.64,3889.3399999999997,46322.08,2742.88,35183.34,30685.74,4497.6,0.0,0,1
07,2016,Boise,3.7399999999999998,473142.48000000004,160828.66999999998,16618.96,27.299999999999997,295667.55,292047.91,857.34,2762.3,1,0
07,2016,Boise,7.42,18646.36,15.17,6173.030000000001,0.0,12458.16,3144.13,9314.029999999999,0.0,0,1
07,2016,Boston,7.39,2641852.63,65626.55,1771314.3,62428.04,742483.74,724288.51,212.73,17982.5,1,0
07,2016,Boston,7.6000000000000005,59150.75,58.85000000000001,2772.22,0.0,56319.68000000001,51726.20999999999,4593.47,0.0,0,1
07,2016,BuffaloRochester,6.739999999999999,718446.1000000001,7187.849999999999,374219.72,318.15,336720.38,320052.88,0.0,16667.5,1,0
07,2016,BuffaloRochester,8.75,18857.89,297.52,1341.45,0.0,17218.920000000002,8037.150000000001,9181.77,0.0,0,1
07,2016,California,5.74,32060967.39,10946761.639999999,10811053.520000001,1474693.0699999998,8828459.16,8165014.88,502297.75,161146.53,1,0
07,2016,California,7.8,989248.31,120261.13999999998,457809.77,79.19,411098.20999999996,395141.30999999994,15956.899999999998,0.0,0,1
07,2016,Charlotte,6.83,1045151.32,200877.89,358419.41,158177.11000000002,327676.91000000003,294097.37,22739.54,10840.0,1,0
07,2016,Charlotte,8.370000000000001,35622.549999999996,1744.66,17380.32,5692.16,10805.41,10722.090000000002,83.32,0.0,0,1
07,2016,Chicago,7.609999999999999,3677491.25,232709.93000000002,2151647.7199999997,650588.0,642545.6,601741.19,17146.39,23658.020000000004,1,0
07,2016,Chicago,9.44,108571.76000000001,374.15999999999997,94894.84000000001,0.0,13302.759999999998,13298.32,4.44,0.0,0,1
07,2016,CincinnatiDayton,5.119999999999999,1396420.7800000003,23370.15,716930.24,30866.8,625253.5900000001,130348.12999999998,476592.31,18313.15,1,0
07,2016,CincinnatiDayton,6.2299999999999995,93641.31,2597.9500000000003,49963.43,0.0,41079.93,4208.9,36871.03,0.0,0,1
07,2016,Columbus,5.539999999999999,893291.02,413324.19999999995,178749.0,29236.149999999998,271981.67000000004,218864.83,34948.7,18168.14,1,0
07,2016,Columbus,6.199999999999999,48175.969999999994,3068.97,20486.4,0.0,24620.600000000002,3483.33,21137.269999999997,0.0,0,1
07,2016,DallasFtWorth,4.58,5854055.500000001,3019678.93,1131324.05,152332.55,1550719.97,1431982.5,60920.22,57817.25,1,0
07,2016,DallasFtWorth,5.1000000000000005,151989.39,48725.78,2987.97,0.0,100275.63999999998,82372.89,17902.750000000004,0.0,0,1
07,2016,Denver,5.46,3786902.8600000003,778868.2000000001,1057888.37,99132.66,1851013.63,821884.7899999999,1017941.3200000001,11187.52,1,0
07,2016,Denver,7.06,132578.43000000002,67373.43,14983.42,186.71999999999997,50034.86,49643.72,391.14,0.0,0,1
07,2016,Detroit,5.829999999999999,1670934.3699999999,638923.57,216220.40000000002,182182.18999999997,633608.21,530536.89,33851.91,69219.41,1,0
07,2016,Detroit,6.06,102089.69000000002,4243.42,44637.86,0.0,53208.409999999996,4500.0,48708.409999999996,0.0,0,1
07,2016,GrandRapids,7.870000000000001,731350.2200000001,11011.55,363908.54000000004,104547.33,251882.80000000002,191821.73,19086.6,40974.47,1,0
07,2016,GrandRapids,9.190000000000001,8175.51,2066.01,3314.01,0.0,2795.49,2696.67,98.82000000000001,0.0,0,1
07,2016,GreatLakes,6.28,16841888.64,2387934.12,7479898.35,1487917.72,5486138.45,3857432.11,1201711.47,426994.87,1,0
07,2016,GreatLakes,7.04,610531.79,24717.13,315310.36,46.2,270458.10000000003,92965.85999999999,177492.24000000002,0.0,0,1
07,2016,HarrisburgScranton,6.42,1312535.91,213475.01,560204.7400000001,2025.6799999999998,536830.48,489141.05,4938.8099999999995,42750.619999999995,1,0
07,2016,HarrisburgScranton,9.03,38180.47,1149.8200000000002,1194.04,1219.93,34616.68,31910.63,2706.0499999999997,0.0,0,1
07,2016,HartfordSpringfield,7.9799999999999995,1371636.8099999998,16839.84,915179.05,2667.65,436950.27,418571.76999999996,3611.08,14767.42,1,0
07,2016,HartfordSpringfield,11.540000000000001,43973.72,552.12,18323.16,21.71,25076.730000000003,25076.730000000003,0.0,0.0,0,1
07,2016,Houston,4.67,5224409.5200000005,2807969.13,1096277.59,199481.65000000002,1120681.15,873264.3400000001,219982.92,27433.89,1,0
07,2016,Houston,6.78,105418.75,73413.68,165.19,0.0,31839.879999999997,31478.34,361.53999999999996,0.0,0,1
07,2016,Indianapolis,5.77,931022.9600000001,77505.15,449573.6400000001,44274.560000000005,359669.61,198218.92,139565.77000000002,21884.92,1,0
07,2016,Indianapolis,7.199999999999999,21548.29,1975.6799999999998,7671.450000000001,0.0,11901.16,6540.42,5360.74,0.0,0,1
07,2016,Jacksonville,5.779999999999999,911378.8500000001,429634.5,188423.75,3162.3,290158.30000000005,135653.23,129380.08000000002,25124.989999999998,1,0
07,2016,Jacksonville,9.139999999999999,21856.01,10661.51,702.6800000000001,129.32999999999998,10362.49,10332.49,30.0,0.0,0,1
07,2016,LasVegas,5.4,1571426.96,644361.71,317755.05,39539.12,569771.08,364127.25000000006,202478.55,3165.2799999999997,1,0
07,2016,LasVegas,10.31,59877.28,20049.42,21609.64,0.0,18218.22,2893.9,15324.320000000002,0.0,0,1
07,2016,LosAngeles,4.92,15694984.74,5861654.579999999,3248326.71,428035.29000000004,6156968.16,5637167.339999999,379935.38,139865.44,1,0
07,2016,LosAngeles,6.029999999999999,582724.75,81630.84,151222.0,41.37,349830.54,338594.7,11235.84,0.0,0,1
07,2016,Louisville,5.709999999999999,484187.68,12305.369999999999,298115.73,9146.039999999999,164620.53999999998,77925.07,73103.78,13591.69,1,0
07,2016,Louisville,6.66,15422.789999999999,17.36,7898.3,0.0,7507.130000000001,1523.34,5983.790000000001,0.0,0,1
07,2016,MiamiFtLauderdale,6.0200000000000005,2969597.62,1496210.9300000002,708204.25,813.2600000000001,764369.1799999999,415646.27,275853.47,72869.44,1,0
07,2016,MiamiFtLauderdale,6.470000000000001,26540.53,2832.33,157.01999999999998,0.0,23551.18,23331.17,220.01,0.0,0,1
07,2016,Midsouth,6.27,15257615.399999999,3066799.5599999996,6828744.109999999,810377.8899999999,4551693.84,3819999.6599999997,438144.67000000004,293549.51,1,0
07,2016,Midsouth,8.02,547646.62,18254.88,260037.08,20943.09,248411.57000000004,157889.24000000002,90522.33,0.0,0,1
07,2016,Nashville,5.11,1024164.0700000001,460928.89999999997,178684.53999999998,1400.91,383149.72000000003,307594.38,75458.12,97.22,1,0
07,2016,Nashville,6.319999999999999,56652.35,4247.2300000000005,24926.05,0.0,27479.07,1853.0500000000002,25626.02,0.0,0,1
07,2016,NewOrleansMobile,5.4399999999999995,1453693.7999999998,754856.19,208120.12,1563.1100000000001,489154.37999999995,392498.31,62644.67999999999,34011.39,1,0
07,2016,NewOrleansMobile,6.64,22033.399999999998,2803.8199999999997,17.14,0.0,19212.44,18919.100000000002,293.34000000000003,0.0,0,1
07,2016,NewYork,8.059999999999999,5925720.7,73979.65999999999,3318057.68,161612.17,2372071.19,2110164.78,238071.8,23834.609999999997,1,0
07,2016,NewYork,11.74,205569.91,19998.530000000002,86047.84,11340.9,88182.64,85625.15000000001,2557.49,0.0,0,1
07,2016,Northeast,7.37,20359283.880000003,1169497.48,11768929.2,418809.11000000004,7002048.09,6409003.970000001,328308.28,264735.84,1,0
07,2016,Northeast,9.68,596464.16,30217.04,147213.4,11163.34,407870.38,375020.65,32849.729999999996,0.0,0,1
07,2016,NorthernNewEngland,6.570000000000001,2405823.1100000003,452237.85,1372628.77,45977.66,534978.8300000001,503438.3,19.42,31521.11,1,0
07,2016,NorthernNewEngland,6.48,66864.34,6.49,1182.4,0.0,65675.45,65669.7,5.75,0.0,0,1
07,2016,Orlando,5.7299999999999995,1899860.54,846848.6399999999,465900.58999999997,745.85,586365.46,344255.48000000004,178658.59,63451.39,1,0
07,2016,Orlando,8.4,40713.79,15684.1,972.18,0.0,24057.51,23910.850000000002,146.66,0.0,0,1
07,2016,Philadelphia,7.59,2005309.5,74114.19,986545.7400000001,88950.52,855699.0499999999,787113.76,42356.92,26228.37,1,0
07,2016,Philadelphia,10.74,49376.37,4423.120000000001,20486.75,91.68,24374.82,21373.81,3001.01,0.0,0,1
07,2016,PhoenixTucson,4.52,4703592.38,2251901.3099999996,1055158.8,62257.37,1334274.9,705736.83,627047.79,1490.2800000000002,1,0
